sampleId	popId	site	country	region	groupLabel	groupAge	flag	shapeA	colorA	latitude	longitude	callset	dataSource	age14C	ageHigh	ageLow	ageAverage	datingSource	coverage	sex	hgMT	gpAvg	ageRaw	clusterId	clusterIBDGlobal	clusterIBDFine	age
nuf002	nuf002	Sigtuna, cemetery 1 (Nunnnan)	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	59.62	17.72	sg.impute	Krzewinska_CurrentBiology_2018	NA	1050	750	900	context	0.167626844	XY	T1a1j	0.98565	NA	1.3.1.2.1.5	Eurasia_5000BP_200BP	1.3_EuropeNE_4000BP_500BP	900
kls001	kls001	Sigtuna, cemetery 2 (Kalsangen)	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	59.62	17.72	sg.impute	Krzewinska_CurrentBiology_2018	NA	1050	750	900	context	0.135509266	XY	H1b1	0.98459	NA	1.3.1.2.1.4	Eurasia_5000BP_200BP	1.3_EuropeNE_4000BP_500BP	900
kal006	kal006	Sigtuna, cemetery 3 (Kalsandet)	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	59.62	17.72	sg.impute	Krzewinska_CurrentBiology_2018	NA	1050	750	900	context	1.220543194	XX	V7a	0.99466	NA	1.3.2.1.1.5	Eurasia_5000BP_200BP	1.3_EuropeNE_4000BP_500BP	900
kal009	kal009	Sigtuna, cemetery 3 (Kalsandet)	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	59.62	17.72	sg.impute	Krzewinska_CurrentBiology_2018	NA	1050	750	900	context	0.198134885	XX	T2f1	0.98924	NA	1.3.2.2.1.4	Eurasia_5000BP_200BP	1.3_EuropeNE_4000BP_500BP	900
stg026	stg026	Sigtuna, church 1 (St. Gertrud)	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	59.62	17.72	sg.impute	Krzewinska_CurrentBiology_2018	1115	1172	935	1053.5	direct	0.624077269	XX	J1c2k	0.993	NA	1.1.2.3.1.1	Eurasia_5000BP_200BP	1.1_Scandinavia_4000BP_3000BP	1053.5
grt035	grt035	Sigtuna, church 1 (St. Gertrud)	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	59.62	17.72	sg.impute	Krzewinska_CurrentBiology_2018	1080	1065	926	995.5	direct	3.308601879	XY	H	0.99829	NA	1.1.1.3.2.3	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP	995.5
stg021	stg021	Sigtuna, church 1 (St. Gertrud)	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	59.62	17.72	sg.impute	Krzewinska_CurrentBiology_2018	1020	1049	799	924	direct	3.451519164	XX	J1d1b1	0.99641	NA	1.1.1.1.2.1.4	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP	924
stg020	stg020	Sigtuna, church 1 (St. Gertrud)	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	59.62	17.72	sg.impute	Krzewinska_CurrentBiology_2018	NA	1050	750	900	context	0.187557237	XX	T2	0.98865	NA	1.3.2.1.1.6	Eurasia_5000BP_200BP	1.3_EuropeNE_4000BP_500BP	900
grt036	grt036	Sigtuna, church 1 (St. Gertrud)	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	59.62	17.72	sg.impute	Krzewinska_CurrentBiology_2018	985	960	795	877.5	direct	2.307891527	XY	H13a1a5	0.9958	NA	1.3.1.1.1.1	Eurasia_5000BP_200BP	1.3_EuropeNE_4000BP_500BP	877.5
gtm021	gtm021	Sigtuna, church 1 (Urmakaren)	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	59.62	17.72	sg.impute	Krzewinska_CurrentBiology_2018	NA	1050	750	900	context	0.444980588	XX	H5	0.99274	NA	1.1.2.1.1.2.3	Eurasia_5000BP_200BP	1.1_EuropeNE_1500BP_800BP	900
urm035	urm035	Sigtuna, church 1 (Urmakaren)	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	59.62	17.72	sg.impute	Krzewinska_CurrentBiology_2018	975	953	795	874	direct	0.270744624	XY	H2a1c	0.98929	NA	1.1.2.2.3.1	Eurasia_5000BP_200BP	1.1_Europe_1400BP_800BP	874
urm160	urm160	Sigtuna, church 1 (Urmakaren)	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	59.62	17.72	sg.impute	Krzewinska_CurrentBiology_2018	885	911	730	820.5	direct	1.403922512	XY	H1q	0.99376	NA	1.1.2.2.2.1.3	Eurasia_5000BP_200BP	1.1_Europe_1400BP_800BP	820.5
97002	97002	Sigtuna, mass grave (St. Lars)	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	59.62	17.72	sg.impute	Krzewinska_CurrentBiology_2018	NA	1050	750	900	context	0.130116074	XY	J2a1a	0.98238	NA	1.3.1.2.1.2	Eurasia_5000BP_200BP	1.3_EuropeNE_4000BP_500BP	900
VK428	VK428	Gotland_Frojel	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	57.34	18.19	sg.impute	Margyaran_2020_Nature	NA	1050	900	975	context	0.183448319	XX	K1a4a1a2b	0.98706	NA	1.1.1.5.1.7	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP	975
VK429	VK429	Gotland_Frojel	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	57.34	18.19	sg.impute	Margyaran_2020_Nature	NA	1050	900	975	context	2.778976624	XX	H70	0.99656	NA	1.1.1.3.2.7	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP	975
VK430	VK430	Gotland_Frojel	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	57.34	18.19	sg.impute	Margyaran_2020_Nature	NA	1050	900	975	context	0.185974991	XY	T1a1b	0.98914	NA	1.1.2.2.3.2	Eurasia_5000BP_200BP	1.1_Europe_1400BP_800BP	975
VK431	VK431	Gotland_Frojel	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	57.34	18.19	sg.impute	Margyaran_2020_Nature	NA	1050	900	975	context	0.261414419	XY	H2a1	0.99054	NA	1.2.1.2.2.1.2.1	Eurasia_5000BP_200BP	1.2_Europe_4500BP_650BP	975
VK432	VK432	Gotland_Frojel	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	57.34	18.19	sg.impute	Margyaran_2020_Nature	NA	1050	900	975	context	0.309429704	XX	J1b1a1	0.99291	NA	1.3.2.2.1.1	Eurasia_5000BP_200BP	1.3_EuropeNE_4000BP_500BP	975
VK433	VK433	Gotland_Frojel	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	57.34	18.19	sg.impute	Margyaran_2020_Nature	NA	1050	900	975	context	2.249599378	XX	H5	0.99596	NA	1.1.1.2.2.1	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP	975
VK434	VK434	Gotland_Frojel	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	57.34	18.19	sg.impute	Margyaran_2020_Nature	NA	1050	900	975	context	0.261819191	XX	U5b2a2	0.99089	NA	1.3.2.2.1.5	Eurasia_5000BP_200BP	1.3_EuropeNE_4000BP_500BP	975
VK438	VK438	Gotland_Frojel	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	57.34	18.19	sg.impute	Margyaran_2020_Nature	NA	1050	900	975	context	0.224202008	XY	H1	0.98894	NA	1.3.1.2.2.3	Eurasia_5000BP_200BP	1.3_EuropeNE_4000BP_500BP	975
VK439	VK439	Gotland_Frojel	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	57.34	18.19	sg.impute	Margyaran_2020_Nature	NA	1050	900	975	context	0.164322036	XX	U4a2a	0.98884	NA	1.3.2.2.1.6	Eurasia_5000BP_200BP	1.3_EuropeNE_4000BP_500BP	975
VK455	VK455	Gotland_Frojel	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	57.34	18.19	sg.impute	Margyaran_2020_Nature	NA	1050	900	975	context	1.63266763	XX	U5a2c1	0.99675	NA	1.1.1.2.1.1.7	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP	975
VK456	VK456	Gotland_Frojel	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	57.34	18.19	sg.impute	Margyaran_2020_Nature	NA	1050	900	975	context	1.414541367	XX	I1a1e	0.99674	NA	1.2.1.1.1.1.1.1	Eurasia_5000BP_200BP	1.2_EuropeNW_4000BP_500BP	975
VK457	VK457	Gotland_Frojel	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	57.34	18.19	sg.impute	Margyaran_2020_Nature	NA	1050	900	975	context	0.191454152	XX	I5a	0.98794	NA	1.3.1.2.2.5	Eurasia_5000BP_200BP	1.3_EuropeNE_4000BP_500BP	975
VK458	VK458	Gotland_Frojel	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	57.34	18.19	sg.impute	Margyaran_2020_Nature	NA	1050	900	975	context	0.183117189	XX	I1a1a3	0.988	NA	1.3.2.2.1.1	Eurasia_5000BP_200BP	1.3_EuropeNE_4000BP_500BP	975
VK459	VK459	Gotland_Frojel	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	57.34	18.19	sg.impute	Margyaran_2020_Nature	NA	1050	900	975	context	0.192452818	XX	W3a1	0.98792	NA	1.3.1.1.2.8	Eurasia_5000BP_200BP	1.3_EuropeNE_4000BP_500BP	975
VK460	VK460	Gotland_Frojel	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	57.34	18.19	sg.impute	Margyaran_2020_Nature	NA	1050	900	975	context	0.293333154	XX	I3	0.99267	NA	1.1.1.2.3.9	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP	975
VK461	VK461	Gotland_Frojel	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	57.34	18.19	sg.impute	Margyaran_2020_Nature	NA	1050	900	975	context	0.284962419	XY	H7b	0.99251	NA	1.3.2.1.1.1	Eurasia_5000BP_200BP	1.3_EuropeNE_4000BP_500BP	975
VK463	VK463	Gotland_Frojel	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	57.34	18.19	sg.impute	Margyaran_2020_Nature	NA	1050	900	975	context	0.279298173	XY	H1b5	0.99183	NA	1.3.2.2.2.1	Eurasia_5000BP_200BP	1.3_EuropeNE_4000BP_500BP	975
VK56	VK56	Gotland_Frojel	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	57.34	18.19	sg.impute	Margyaran_2020_Nature	NA	1050	900	975	context	1.086444	XX	H6a1a	0.99472	NA	1.3.2.1.1.2	Eurasia_5000BP_200BP	1.3_EuropeNE_4000BP_500BP	975
VK57	VK57	Gotland_Frojel	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	57.34	18.19	sg.impute	Margyaran_2020_Nature	NA	1050	900	975	context	0.223014525	XY	J1c6	0.98868	NA	1.2.1.2.1.2.1.3	Eurasia_5000BP_200BP	1.2_Europe_4500BP_650BP	975
VK58	VK58	Gotland_Frojel	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	57.34	18.19	sg.impute	Margyaran_2020_Nature	NA	1050	900	975	context	4.620624895	XX	I4a1	0.99717	NA	1.1.1.1.2.2.2	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP	975
VK60	VK60	Gotland_Frojel	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	57.34	18.19	sg.impute	Margyaran_2020_Nature	NA	1050	900	975	context	0.819209807	XY	H13a1a1b	0.99524	NA	1.3.2.2.2.2	Eurasia_5000BP_200BP	1.3_EuropeNE_4000BP_500BP	975
VK63	VK63	Gotland_Frojel	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	57.34	18.19	sg.impute	Margyaran_2020_Nature	NA	1050	900	975	context	0.191320015	XX	H56	0.98774	NA	1.2.1.2.1.1.3	Eurasia_5000BP_200BP	1.2_Europe_4500BP_650BP	975
VK64	VK64	Gotland_Frojel	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	57.34	18.19	sg.impute	Margyaran_2020_Nature	NA	1050	900	975	context	0.911904324	XY	I1a1	0.99574	NA	1.3.1.1.3.1	Eurasia_5000BP_200BP	1.3_EuropeNE_4000BP_500BP	975
VK232	VK232	Gotland_Kopparsvik	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	57.63	18.28	sg.impute	Margyaran_2020_Nature	NA	1050	900	975	context	0.328932664	XY	N1a1a1	0.99072	NA	1.1.1.1.2.2.1	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP	975
VK450	VK450	Gotland_Kopparsvik	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	57.63	18.28	sg.impute	Margyaran_2020_Nature	NA	1050	900	975	context	0.123660408	XX	J1c1b1a	0.98363	NA	1.2.1.2.1.2.1.2	Eurasia_5000BP_200BP	1.2_Europe_4500BP_650BP	975
VK452	VK452	Gotland_Kopparsvik	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	57.63	18.28	sg.impute	Margyaran_2020_Nature	NA	1050	900	975	context	0.238180603	XY	T2b	0.98967	NA	1.3.2.2.1.7	Eurasia_5000BP_200BP	1.3_EuropeNE_4000BP_500BP	975
VK453	VK453	Gotland_Kopparsvik	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	57.63	18.28	sg.impute	Margyaran_2020_Nature	NA	1050	900	975	context	0.17366894	XY	H8c	0.98621	NA	1.3.3.1.4	Eurasia_5000BP_200BP	1.3_EuropeNE_4000BP_500BP	975
VK454	VK454	Gotland_Kopparsvik	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	57.63	18.28	sg.impute	Margyaran_2020_Nature	NA	1050	900	975	context	0.25124242	XX	HV9	0.98972	NA	1.3.1.1.2.7	Eurasia_5000BP_200BP	1.3_EuropeNE_4000BP_500BP	975
VK468	VK468	Gotland_Kopparsvik	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	57.63	18.28	sg.impute	Margyaran_2020_Nature	NA	1050	900	975	context	2.957666054	XY	H1a1	0.99675	NA	1.1.1.4.2.7	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP	975
VK469	VK469	Gotland_Kopparsvik	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	57.63	18.28	sg.impute	Margyaran_2020_Nature	NA	1050	900	975	context	0.234927357	XY	H3ac	0.99082	NA	1.1.1.2.3.1	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP	975
VK471	VK471	Gotland_Kopparsvik	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	57.63	18.28	sg.impute	Margyaran_2020_Nature	NA	1050	900	975	context	0.224290674	XY	H1m	0.99012	NA	1.3.2.2.2.3	Eurasia_5000BP_200BP	1.3_EuropeNE_4000BP_500BP	975
VK473	VK473	Gotland_Kopparsvik	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	57.63	18.28	sg.impute	Margyaran_2020_Nature	NA	1050	900	975	context	1.457528947	XY	N1a1a1a1	0.99601	NA	1.3.1.1.1.1	Eurasia_5000BP_200BP	1.3_EuropeNE_4000BP_500BP	975
VK474	VK474	Gotland_Kopparsvik	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	57.63	18.28	sg.impute	Margyaran_2020_Nature	NA	1050	900	975	context	1.660634238	XY	J1d	0.99596	NA	1.3.1.1.2.9	Eurasia_5000BP_200BP	1.3_EuropeNE_4000BP_500BP	975
VK475	VK475	Gotland_Kopparsvik	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	57.63	18.28	sg.impute	Margyaran_2020_Nature	NA	1050	900	975	context	4.6867707770000004	XY	H1a	0.99746	NA	1.3.2.2.2.2	Eurasia_5000BP_200BP	1.3_EuropeNE_4000BP_500BP	975
VK476	VK476	Gotland_Kopparsvik	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	57.63	18.28	sg.impute	Margyaran_2020_Nature	NA	1050	900	975	context	0.118932666	XX	X2+225	0.98447	NA	1.3.1.2.2.3	Eurasia_5000BP_200BP	1.3_EuropeNE_4000BP_500BP	975
VK477	VK477	Gotland_Kopparsvik	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	57.63	18.28	sg.impute	Margyaran_2020_Nature	NA	1050	900	975	context	1.188731821	XX	H1b1+16362	0.99553	NA	1.1.1.3.2.8	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP	975
VK478	VK478	Gotland_Kopparsvik	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	57.63	18.28	sg.impute	Margyaran_2020_Nature	NA	1050	900	975	context	1.61384401	XX	H1m	0.99606	NA	1.3.2.2.2.1	Eurasia_5000BP_200BP	1.3_EuropeNE_4000BP_500BP	975
VK479	VK479	Gotland_Kopparsvik	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	57.63	18.28	sg.impute	Margyaran_2020_Nature	NA	1050	900	975	context	1.895722813	XY	H1a1	0.99707	NA	1.1.1.2.2.8	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP	975
VK48	VK48	Gotland_Kopparsvik	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	57.63	18.28	sg.impute	Margyaran_2020_Nature	NA	1050	900	975	context	0.510911222	XY	H10e	0.99465	NA	1.1.3.1.1.1.1.6	Eurasia_5000BP_200BP	1.1_EuropeAtlantic_1800BP_600BP	975
VK50	VK50	Gotland_Kopparsvik	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	57.63	18.28	sg.impute	Margyaran_2020_Nature	NA	1050	900	975	context	6.528756969	XY	H1+16189	0.99745	NA	1.1.2.1.1.1.7	Eurasia_5000BP_200BP	1.1_EuropeNE_1500BP_800BP	975
VK51	VK51	Gotland_Kopparsvik	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	57.63	18.28	sg.impute	Margyaran_2020_Nature	NA	1050	900	975	context	0.649429495	XY	U5b1e1	0.99463	NA	1.3.2.1.1.2	Eurasia_5000BP_200BP	1.3_EuropeNE_4000BP_500BP	975
VK53	VK53	Gotland_Kopparsvik	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	57.63	18.28	sg.impute	Margyaran_2020_Nature	NA	1050	900	975	context	0.842365698	XY	HV9b	0.99447	NA	1.3.1.1.1.3	Eurasia_5000BP_200BP	1.3_EuropeNE_4000BP_500BP	975
VK265	VK265	Karda	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	57.18	13.93	sg.impute	Margyaran_2020_Nature	NA	1050	750	900	context	1.178013486	XX	H13a1a	0.99371	NA	1.2.1.1.2.1.6	Eurasia_5000BP_200BP	1.2_EuropeNW_4000BP_500BP	900
VK266	VK266	Karda	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	57.18	13.93	sg.impute	Margyaran_2020_Nature	NA	1050	750	900	context	0.766106785	XX	V	0.99202	NA	1.1.1.2.1.2.1	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP	900
VK268	VK268	Karda	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	57.18	13.93	sg.impute	Margyaran_2020_Nature	NA	1050	750	900	context	0.161618359	XY	K1c1	0.98554	NA	1.3.1.2.1.6	Eurasia_5000BP_200BP	1.3_EuropeNE_4000BP_500BP	900
VK108	VK108	Ljungbacka	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	55.54	13.05	sg.impute	Margyaran_2020_Nature	NA	1050	650	850	context	0.881996687	XX	J2b1a	0.99254	NA	1.1.1.2.3.2	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP	850
VK217	VK217	Ljungbacka	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	55.54	13.05	sg.impute	Margyaran_2020_Nature	NA	1050	650	850	context	0.144100377	XY	J1b1b1	0.98605	NA	1.3.1.2.1.2	Eurasia_5000BP_200BP	1.3_EuropeNE_4000BP_500BP	850
VK29	VK29	Skara	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	58.38	13.65	sg.impute	Margyaran_2020_Nature	NA	950	650	800	context	3.36242995	XY	T2b3b	0.99799	NA	1.1.2.2.1.2.1	Eurasia_5000BP_200BP	1.1_Europe_1400BP_800BP	800
VK30	VK30	Skara	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	58.38	13.65	sg.impute	Margyaran_2020_Nature	NA	950	650	800	context	0.595535475	XY	U5b1c2b	0.9956	NA	1.1.1.4.1.2	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP	800
VK303	VK303	Skara	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	58.38	13.65	sg.impute	Margyaran_2020_Nature	NA	950	650	800	context	2.54786179	XX	T2a1b1a1	0.99779	NA	1.1.1.1.1.2.4	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP	800
VK306	VK306	Skara	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	58.38	13.65	sg.impute	Margyaran_2020_Nature	NA	950	650	800	context	1.097383389	XY	H15a1	0.99635	NA	1.1.2.2.1.1.9	Eurasia_5000BP_200BP	1.1_Europe_1400BP_800BP	800
VK308	VK308	Skara	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	58.38	13.65	sg.impute	Margyaran_2020_Nature	NA	950	650	800	context	1.516902124	XY	H1c	0.99674	NA	1.1.2.2.1.2.2	Eurasia_5000BP_200BP	1.1_Europe_1400BP_800BP	800
VK309	VK309	Skara	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	58.38	13.65	sg.impute	Margyaran_2020_Nature	NA	950	650	800	context	0.318325209	XY	K1b1c	0.99174	NA	1.3.1.1.2.5	Eurasia_5000BP_200BP	1.3_EuropeNE_4000BP_500BP	800
VK31	VK31	Skara	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	58.38	13.65	sg.impute	Margyaran_2020_Nature	NA	950	650	800	context	0.392661818	XY	I4a	0.99166	NA	1.1.1.2.1.1.3	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP	800
VK34	VK34	Skara	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	58.38	13.65	sg.impute	Margyaran_2020_Nature	NA	950	650	800	context	1.245136106	XY	HV+16311	0.99576	NA	1.1.1.2.3.5	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP	800
VK35	VK35	Skara	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	58.38	13.65	sg.impute	Margyaran_2020_Nature	NA	950	650	800	context	1.161808615	XY	T2f1a1	0.99642	NA	1.1.1.4.2.5	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP	800
VK39	VK39	Skara	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	58.38	13.65	sg.impute	Margyaran_2020_Nature	NA	950	650	800	context	0.171403787	XY	T2b4b	0.98818	NA	1.1.1.5.1.6	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP	800
VK395	VK395	Skara	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	58.38	13.65	sg.impute	Margyaran_2020_Nature	NA	950	650	800	context	1.499697081	XY	X2c1	0.99629	NA	1.3.2.1.1.8	Eurasia_5000BP_200BP	1.3_EuropeNE_4000BP_500BP	800
VK396	VK396	Skara	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	58.38	13.65	sg.impute	Margyaran_2020_Nature	NA	950	650	800	context	1.244561725	XY	J1c2t	0.99501	NA	1.1.1.3.2.2	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP	800
VK397	VK397	Skara	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	58.38	13.65	sg.impute	Margyaran_2020_Nature	NA	950	650	800	context	1.43034205	XY	J1b1a1	0.99577	NA	1.3.2.1.1.9	Eurasia_5000BP_200BP	1.3_EuropeNE_4000BP_500BP	800
VK398	VK398	Skara	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	58.38	13.65	sg.impute	Margyaran_2020_Nature	NA	950	650	800	context	1.34779323	XY	H1b1+16362	0.99563	NA	1.1.1.1.2.1.6	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP	800
VK399	VK399	Skara	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	58.38	13.65	sg.impute	Margyaran_2020_Nature	NA	950	650	800	context	1.782918289	XY	H4a1a1a	0.99663	NA	1.1.2.2.2.2	Eurasia_5000BP_200BP	1.1_Europe_1400BP_800BP	800
VK40	VK40	Skara	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	58.38	13.65	sg.impute	Margyaran_2020_Nature	NA	950	650	800	context	1.961732654	XY	T1a1	0.99608	NA	1.1.1.2.1.1.5	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP	800
VK400	VK400	Skara	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	58.38	13.65	sg.impute	Margyaran_2020_Nature	NA	950	650	800	context	1.112522303	XY	H1+16239	0.99517	NA	1.1.3.1.1.2.7	Eurasia_5000BP_200BP	1.1_EuropeAtlantic_1800BP_600BP	800
VK401	VK401	Skara	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	58.38	13.65	sg.impute	Margyaran_2020_Nature	NA	950	650	800	context	1.31495509	XY	H2a2b	0.99612	NA	1.1.3.1.2.2.3	Eurasia_5000BP_200BP	1.1_EuropeAtlantic_1800BP_600BP	800
VK402	VK402	Skara	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	58.38	13.65	sg.impute	Margyaran_2020_Nature	NA	950	650	800	context	1.561958254	XX	J2a1a1	0.99571	NA	1.1.1.3.1.2.1.5	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP	800
VK403	VK403	Skara	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	58.38	13.65	sg.impute	Margyaran_2020_Nature	NA	950	650	800	context	1.555574375	XY	K1a4a1a2b	0.99559	NA	1.1.1.2.3.7	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP	800
VK404	VK404	Skara	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	58.38	13.65	sg.impute	Margyaran_2020_Nature	NA	950	650	800	context	1.487361747	XY	U4a2	0.99561	NA	1.1.2.2.2.2	Eurasia_5000BP_200BP	1.1_Europe_1400BP_800BP	800
VK405	VK405	Skara	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	58.38	13.65	sg.impute	Margyaran_2020_Nature	NA	950	650	800	context	1.07255094	XY	K1a10	0.9948	NA	1.2.1.1.1.2.5	Eurasia_5000BP_200BP	1.2_EuropeNW_4000BP_500BP	800
VK406	VK406	Skara	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	58.38	13.65	sg.impute	Margyaran_2020_Nature	NA	950	650	800	context	1.352605217	XY	K1a4a1	0.99559	NA	1.1.2.2.1.2.1	Eurasia_5000BP_200BP	1.1_Europe_1400BP_800BP	800
